datasource_id,name,publisher,published,URL
ECCC:NIR:2022,ECCC National Inventory Report 1990-2020: Greenhouse Gas Sources and Sinks in Canada,ECCC,2022-07-22,www.canada.ca/en/environment-climate-change/services/climate-change/greenhouse-gas-emissions/inventory.html
