emissions_id,actor_id,year,total_emissions,datasource_id
UNFCCC-annex1-CO2:AT:1990,AT,1990,62145248,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:1991,AT,1991,65743938,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:1992,AT,1992,60243907,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:1993,AT,1993,60670569,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:1994,AT,1994,61045756,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:1995,AT,1995,64023071,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:1996,AT,1996,67367013,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:1997,AT,1997,67263596,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:1998,AT,1998,66898315,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:1999,AT,1999,65651039,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2000,AT,2000,66149779,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2001,AT,2001,70149508,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2002,AT,2002,71953611,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2003,AT,2003,77460983,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2004,AT,2004,77678295,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2005,AT,2005,79078105,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2006,AT,2006,76806464,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2007,AT,2007,74106780,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2008,AT,2008,73481908,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2009,AT,2009,67298654,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2010,AT,2010,72006411,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2011,AT,2011,69893113,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2012,AT,2012,67265909,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2013,AT,2013,67759445,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2014,AT,2014,64160000,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2015,AT,2015,66348823,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2016,AT,2016,67210743,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2017,AT,2017,69592824,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2018,AT,2018,66557180,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AT:2019,AT,2019,67936185,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1990,AU,1990,278154156,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1991,AU,1991,279528510,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1992,AU,1992,284525344,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1993,AU,1993,288870536,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1994,AU,1994,293696553,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1995,AU,1995,305002995,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1996,AU,1996,311886128,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1997,AU,1997,320282629,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1998,AU,1998,334075978,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:1999,AU,1999,343488632,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2000,AU,2000,349635486,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2001,AU,2001,357132367,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2002,AU,2002,361540810,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2003,AU,2003,369279512,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2004,AU,2004,382820890,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2005,AU,2005,386153533,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2006,AU,2006,392384302,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2007,AU,2007,399624802,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2008,AU,2008,404233066,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2009,AU,2009,407065014,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2010,AU,2010,405103320,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2011,AU,2011,403828772,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2012,AU,2012,406150910,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2013,AU,2013,397887458,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2014,AU,2014,393952875,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2015,AU,2015,401793062,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2016,AU,2016,411264287,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2017,AU,2017,414358311,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2018,AU,2018,416283827,UNFCC:annex1:20191108
UNFCCC-annex1-CO2:AU:2019,AU,2019,416356587,UNFCC:annex1:20191108
