target_id,actor_id,target_type,baseline_year,target_year,target_value,target_unit,URL,datasource_id
US_climate_alliance:US-NV:2030,US-NV,Absolute emissions reduction,2005,2030,45,percent,https://climateaction.nv.gov/wp-content/uploads/2021/01/NVClimateStrategy_011921.pdf,US_climate_alliance:2022
US_climate_alliance:US-NV:2050,US-NV,Absolute emissions reduction,2005,2050,100,percent,https://climateaction.nv.gov/wp-content/uploads/2021/01/NVClimateStrategy_011921.pdf,US_climate_alliance:2022
US_climate_alliance:US-NY:2030,US-NY,Absolute emissions reduction,1990,2030,40,percent,https://climate.ny.gov/-/media/Project/Climate/Files/Draft-Scoping-Plan.pdf,US_climate_alliance:2022
US_climate_alliance:US-NY:2050,US-NY,Absolute emissions reduction,1990,2050,85,percent,https://climate.ny.gov/-/media/Project/Climate/Files/Draft-Scoping-Plan.pdf,US_climate_alliance:2022
US_climate_alliance:US-OR:2035,US-OR,Absolute emissions reduction,1990,2035,45,percent,https://oeconline.org/oregon-climate-action-plan/,US_climate_alliance:2022
US_climate_alliance:US-OR:2050,US-OR,Absolute emissions reduction,1990,2050,80,percent,https://oeconline.org/oregon-climate-action-plan/,US_climate_alliance:2022
US_climate_alliance:US-PA:2025,US-PA,Absolute emissions reduction,2005,2025,26,percent,http://www.depgreenport.state.pa.us/elibrary/GetDocument?docId=3925177&DocName=2021%20PENNSYLVANIA%20CLIMATE%20ACTION%20PLAN.PDF,US_climate_alliance:2022
US_climate_alliance:US-PA:2050,US-PA,Absolute emissions reduction,2005,2050,80,percent,http://www.depgreenport.state.pa.us/elibrary/GetDocument?docId=3925177&DocName=2021%20PENNSYLVANIA%20CLIMATE%20ACTION%20PLAN.PDF,US_climate_alliance:2022
US_climate_alliance:US-PR:2025,US-PR,Absolute emissions reduction,2019,2025,50,percent,"https://www.ncsl.org/research/energy/greenhouse-gas-emissions-reduction-targets-and-market-based-policies.aspx#:~:text=Description%3A%20In%202019%2C%20Puerto%20Rico,targets%20of%20100%25%20by%202041.",US_climate_alliance:2022
US_climate_alliance:US-RI:2020,US-RI,Absolute emissions reduction,1990,2020,10,percent,https://www.c2es.org/wp-content/uploads/2018/11/RI_2016_Action_Plan.pdf,US_climate_alliance:2022
US_climate_alliance:US-RI:2035,US-RI,Absolute emissions reduction,1990,2035,45,percent,https://www.c2es.org/wp-content/uploads/2018/11/RI_2016_Action_Plan.pdf,US_climate_alliance:2022
US_climate_alliance:US-RI:2050,US-RI,Absolute emissions reduction,1990,2050,80,percent,https://www.c2es.org/wp-content/uploads/2018/11/RI_2016_Action_Plan.pdf,US_climate_alliance:2022
US_climate_alliance:US-VT:2025,US-VT,Absolute emissions reduction,2005,2025,26,percent,https://outside.vermont.gov/agency/anr/climatecouncil/Shared%20Documents/Initial%20Climate%20Action%20Plan%20-%20Final%20-%2012-1-21.pdf,US_climate_alliance:2022
US_climate_alliance:US-VT:2030,US-VT,Absolute emissions reduction,2005,2030,40,percent,https://outside.vermont.gov/agency/anr/climatecouncil/Shared%20Documents/Initial%20Climate%20Action%20Plan%20-%20Final%20-%2012-1-21.pdf,US_climate_alliance:2022
US_climate_alliance:US-VT:2050,US-VT,Absolute emissions reduction,2005,2050,80,percent,https://outside.vermont.gov/agency/anr/climatecouncil/Shared%20Documents/Initial%20Climate%20Action%20Plan%20-%20Final%20-%2012-1-21.pdf,US_climate_alliance:2022
US_climate_alliance:US-WA:2020,US-WA,Absolute emissions reduction,1990,2020,0,percent,https://ecology.wa.gov/Blog/Posts/February-2022/The-Climate-Commitment-Act-Washington-s-Path-to-Ca,US_climate_alliance:2022
US_climate_alliance:US-WA:2030,US-WA,Absolute emissions reduction,1990,2030,45,percent,https://ecology.wa.gov/Blog/Posts/February-2022/The-Climate-Commitment-Act-Washington-s-Path-to-Ca,US_climate_alliance:2022
US_climate_alliance:US-WA:2040,US-WA,Absolute emissions reduction,1990,2040,70,percent,https://ecology.wa.gov/Blog/Posts/February-2022/The-Climate-Commitment-Act-Washington-s-Path-to-Ca,US_climate_alliance:2022
US_climate_alliance:US-WA:2050,US-WA,Absolute emissions reduction,1990,2050,95,percent,https://ecology.wa.gov/Blog/Posts/February-2022/The-Climate-Commitment-Act-Washington-s-Path-to-Ca,US_climate_alliance:2022
US_climate_alliance:US-WI:2025,US-WI,Absolute emissions reduction,2005,2025,26,percent,https://climatechange.wi.gov/Documents/Final%20Report/GovernorsTaskForceonClimateChangeReport-LowRes.pdf,US_climate_alliance:2022
