datasource_id,name,publisher,published,URL
OEF:WD:subnational-area:20221103,Wikidata extract of subnational objects and their areas,OEF:WD,2022-11-03,https://github.com/Open-Earth-Foundation/OpenClimate-harmonize/tree/main/source/Wikidata-Subnational-Area
